url/_source,url/_text,url,pageUrl
/doi/full/10.1080/09644016.2014.943544,"Modernisation, authoritarianism, and the environment: the politics of China’s South–North Water Transfer Project",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.943544,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939400,Whales and nations: environmental diplomacy on the high seas,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939400,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.921456,The role of environmental organisations in supporting carbon reduction: comparing direct and indirect involvement,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.921456,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.961254,"JoAnn Carmin, 1957–2014",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.961254,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.918303,The Fukushima effect: explaining the resurgence of the anti-nuclear movement in Taiwan,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.918303,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939412,"Environmentalism, resistance, and solidarity: the politics of Friends of the Earth International",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939412,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939407,"Institutions, regulatory styles, society and environmental governance in China",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939407,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939402,Climate governance in the developing world,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939402,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.929830,The Norwegian Greens: coming in from the cold?,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.929830,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.920563,Political commitment in organising municipal responses to climate adaptation: the dedicated approach versus the mainstreaming approach,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.920563,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939417,Environmental networks and social movement theory,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939417,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.919717,What’s the story? Creating and sustaining environmental networks,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.919717,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939406,Environmental governance in Europe a comparative analysis of new environmental policy instruments,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939406,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939419,"Toxic town: IBM, pollution, and industrial risks",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939419,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.939422,"Protest, Inc. The corporatization of activism",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.939422,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.921462,Gender differences in environmental concern among Swedish citizens and politicians,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.921462,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.913873,Aviation and climate protection: EU leadership within the International Civil Aviation Organization,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.913873,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.943010,Individualised or participatory? Exploring late-modern identity and sustainable development,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.943010,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.921459,Science and institution building in urban climate-change policymaking,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.921459,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.976906,Editorial Board,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.976906,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.914123,"Russian climate politics: when science meets policy, by Elana Wilson Rowe",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.914123,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.893120,The political duality of scale-making in environmental markets,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.893120,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.914129,"The roving life of a feral citizen: democratic ideals and the politicization of nature, by Nick Garside",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.914129,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.906535,Progress or return? Interpreting Leopold’s ‘land ethic’ as an evolutionary-ecological critique of modernity,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.906535,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.877558,Neoliberal environmental justice: mainstream ideas of justice in political conflict over agricultural pesticides in the United States,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.877558,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.884310,The right to doubt: climate-change scepticism and asserted rights to private property,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.884310,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.870067,Searching for ‘the political’ in environmental politics,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.870067,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.904068,States’ interests at international climate negotiations: new measures of bargaining positions,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.904068,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.891788,Commodity exports and transboundary atmospheric impacts: regulating coal in an era of climate change,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.891788,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.884301,Green means stop: veto players and their impact on climate-change policy outputs,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.884301,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.898820,"Representing and regulating nature: boundary organisations, portable representations, and the science–policy interface",http://www.tandfonline.com/doi/full/10.1080/09644016.2013.898820,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.914124,"Energy justice in a changing climate: social equity and low-carbon energy, edited by Karen Bickerstaff, Gordon Walker, and Harriet Bulkeley",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.914124,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.914128,"Governing the wild: ecotours of power, by Stephanie Rutherford",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.914128,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.914126,"Make it a Green Peace! The rise of countercultural environmentalism, by Frank Zelko",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.914126,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.924205,Climate policy innovation: developing an evaluation perspective,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.924205,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.923625,Instrument constituencies and the supply side of policy innovation: the social life of emissions trading,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.923625,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.923614,"Innovations in climate policy: the politics of invention, diffusion, and evaluation",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.923614,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.924209,Innovations in climate policy: conclusions and new directions,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.924209,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.923632,Climate policy innovation: a sociotechnical transitions perspective,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.923632,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.923627,Policy invention as evolutionary tinkering and codification: the emergence of feed-in tariffs for renewable electricity,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.923627,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.923639,Kindred spirits or intergovernmental competition? The innovation and diffusion of energy policies in the American states (1990–2008),http://www.tandfonline.com/doi/full/10.1080/09644016.2014.923639,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.924199,"Evaluation, assessment, and policy innovation: exploring the links in relation to emissions trading",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.924199,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.924196,Innovation in climate adaptation policy: are regional partnerships catalysts or talking shops?,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.924196,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.924206,"The innovativeness of national policy portfolios – climate policy change in Austria, Germany, and the UK",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.924206,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.854968,Canadian environmental policy under Conservative majority rule,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.854968,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.775725,"Becoming Citizen Green: prefigurative politics, autonomous geographies, and hoping against hope",http://www.tandfonline.com/doi/full/10.1080/09644016.2013.775725,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2014.878088,"A referendum on the carbon tax? The 2013 Australian election, the Greens, and the environment",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.878088,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2012.740938,Do parties matter for international environmental cooperation? An analysis of environmental treaty participation by advanced industrialised democracies,http://www.tandfonline.com/doi/full/10.1080/09644016.2012.740938,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.817759,Policy tools for green growth in the EU15: a Qualitative Comparative Analysis,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.817759,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2012.737254,Unstable shafts and shaky pillars: institutional capacity and sustainable mineral policy in Canada,http://www.tandfonline.com/doi/full/10.1080/09644016.2012.737254,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&startPage=&sortBy=&pageSize=50
/doi/full/10.1080/09644016.2013.818301,Enough of that already: sufficiency-based challenges to high-carbon consumption in Canada,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.818301,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.821825,Sand in the cogs? Power and public participation in the Alberta tar sands,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.821825,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.818304,EU climate policy after the crisis,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.818304,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2012.740939,Regulating innovation: European responses to shale gas development,http://www.tandfonline.com/doi/full/10.1080/09644016.2012.740939,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2014.878086,The Greens in the German federal elections of 2013,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.878086,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2014.878090,"Climate change: mitigation, adaptation, and development",http://www.tandfonline.com/doi/full/10.1080/09644016.2014.878090,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2014.879422,Erratum,http://www.tandfonline.com/doi/full/10.1080/09644016.2014.879422,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.867175,Creative self-destruction: corporate responses to climate change as political myths,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.867175,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.818302,Understanding contemporary networks of environmental and social change: complex assemblages within Canada’s ‘food movement’,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.818302,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.821824,Shame campaigns and environmental justice: corporate shaming as activist strategy,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.821824,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
/doi/full/10.1080/09644016.2013.821826,Financialisation and ecological modernisation,http://www.tandfonline.com/doi/full/10.1080/09644016.2013.821826,http://www.tandfonline.com/action/doSearch?SeriesKey=fenp20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=1
