url/_text,url,pageUrl
Polymeric hepatitis C virus non-structural protein 5A nanocapsules induce intrahepatic antigen-specific immune responses,http://www.sciencedirect.com/science/article/pii/S0142961216304574,http://www.sciencedirect.com/science/journal/01429612/108
Gold nanoparticles-based SPECT/CT imaging probe targeting for vulnerable atherosclerosis plaques,http://www.sciencedirect.com/science/article/pii/S0142961216304598,http://www.sciencedirect.com/science/journal/01429612/108
Utilizing clathrin triskelions as carriers for spatially controlled multi-protein display,http://www.sciencedirect.com/science/article/pii/S0142961216304495,http://www.sciencedirect.com/science/journal/01429612/108
Immunomodulatory nanoparticles ameliorate disease in the Leishmania (Viannia) panamensis mouse model,http://www.sciencedirect.com/science/article/pii/S0142961216304781,http://www.sciencedirect.com/science/journal/01429612/108
Editorial board,http://www.sciencedirect.com/science/article/pii/S0142961216304896,http://www.sciencedirect.com/science/journal/01429612/107
Bi-layered polyurethane – Extracellular matrix cardiac patch improves ischemic ventricular wall remodeling in a rat model,http://www.sciencedirect.com/science/article/pii/S0142961216303763,http://www.sciencedirect.com/science/journal/01429612/107
Pro-fibrotic effects of PFKFB4-mediated glycolytic reprogramming in fibrous dysplasia,http://www.sciencedirect.com/science/article/pii/S0142961216304434,http://www.sciencedirect.com/science/journal/01429612/107
Inhibition of VEGF mediated corneal neovascularization by anti-angiogenic peptide nanofibers,http://www.sciencedirect.com/science/article/pii/S0142961216304562,http://www.sciencedirect.com/science/journal/01429612/107
Switchable PDT for reducing skin photosensitization by a NIR dye inducing self-assembled and photo-disassembled nanoparticles,http://www.sciencedirect.com/science/article/pii/S0142961216304380,http://www.sciencedirect.com/science/journal/01429612/107
"A new class of fast-response and highly selective fluorescent probes for visualizing peroxynitrite in live cells, subcellular organelles, and kidney tissue of diabetic rats",http://www.sciencedirect.com/science/article/pii/S0142961216304276,http://www.sciencedirect.com/science/journal/01429612/107
An injectable acellular matrix scaffold with absorbable permeable nanoparticles improves the therapeutic effects of docetaxel on glioblastoma,http://www.sciencedirect.com/science/article/pii/S0142961216304124,http://www.sciencedirect.com/science/journal/01429612/107
Human tissue engineering allows the identification of active miRNA regulators of glioblastoma aggressiveness,http://www.sciencedirect.com/science/article/pii/S0142961216303891,http://www.sciencedirect.com/science/journal/01429612/107
Magnetically guided delivery of DHA and Fe ions for enhanced cancer therapy based on pH-responsive degradation of DHA-loaded Fe3O4@C@MIL-100(Fe) nanoparticles,http://www.sciencedirect.com/science/article/pii/S0142961216304409,http://www.sciencedirect.com/science/journal/01429612/107
Studies of chain substitution caused sub-fibril level differences in stiffness and ultrastructure of wildtype and oim/oim collagen fibers using multifrequency-AFM and molecular modeling,http://www.sciencedirect.com/science/article/pii/S0142961216304392,http://www.sciencedirect.com/science/journal/01429612/107
Nanostructured recombinant cytokines: A highly stable alternative to short-lived prophylactics,http://www.sciencedirect.com/science/article/pii/S0142961216304483,http://www.sciencedirect.com/science/journal/01429612/107
Grafting PNIPAAm from β-barrel shaped transmembrane nanopores,http://www.sciencedirect.com/science/article/pii/S0142961216304288,http://www.sciencedirect.com/science/journal/01429612/107
Editorial board,http://www.sciencedirect.com/science/article/pii/S0142961216304318,http://www.sciencedirect.com/science/journal/01429612/105
Biodegradable inflatable balloons for tissue separation,http://www.sciencedirect.com/science/article/pii/S014296121630388X,http://www.sciencedirect.com/science/journal/01429612/105
Precise control of surface electrostatic forces on polymer brush layers with opposite charges for resistance to protein adsorption,http://www.sciencedirect.com/science/article/pii/S0142961216303805,http://www.sciencedirect.com/science/journal/01429612/105
Human astrocytic grid networks patterned in parylene-C inlayed SiO2 trenches,http://www.sciencedirect.com/science/article/pii/S0142961216303866,http://www.sciencedirect.com/science/journal/01429612/105
Valve interstitial cell tensional homeostasis directs calcification and extracellular matrix remodeling processes via RhoA signaling,http://www.sciencedirect.com/science/article/pii/S0142961216303714,http://www.sciencedirect.com/science/journal/01429612/105
Combination of a peptide-modified gellan gum hydrogel with cell therapy in a lumbar spinal cord injury animal model,http://www.sciencedirect.com/science/article/pii/S0142961216303507,http://www.sciencedirect.com/science/journal/01429612/105
Functional engineered human cardiac patches prepared from nature's platform improve heart function after acute myocardial infarction,http://www.sciencedirect.com/science/article/pii/S0142961216303726,http://www.sciencedirect.com/science/journal/01429612/105
Novel surface-enhanced Raman scattering-based assays for ultra-sensitive detection of human pluripotent stem cells,http://www.sciencedirect.com/science/article/pii/S0142961216303702,http://www.sciencedirect.com/science/journal/01429612/105
Systematic optimization of an engineered hydrogel allows for selective control of human neural stem cell survival and differentiation after transplantation in the stroke brain,http://www.sciencedirect.com/science/article/pii/S0142961216303659,http://www.sciencedirect.com/science/journal/01429612/105
Isoproterenol regulates CD44 expression in gastric cancer cells through STAT3/MicroRNA373 cascade,http://www.sciencedirect.com/science/article/pii/S0142961216303775,http://www.sciencedirect.com/science/journal/01429612/105
Targeted iron oxide nanoparticles for the enhancement of radiation therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303696,http://www.sciencedirect.com/science/journal/01429612/105
Enhanced up/down-conversion luminescence and heat: Simultaneously achieving in one single core-shell structure for multimodal imaging guided therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303684,http://www.sciencedirect.com/science/journal/01429612/105
Oriented single directional insertion of nanochannel of bacteriophage SPP1 DNA packaging motor into lipid bilayer via polar hydrophobicity,http://www.sciencedirect.com/science/article/pii/S0142961216303829,http://www.sciencedirect.com/science/journal/01429612/105
In situ injection of phenylboronic acid based low molecular weight gels for efficient chemotherapy,http://www.sciencedirect.com/science/article/pii/S0142961216303623,http://www.sciencedirect.com/science/journal/01429612/105
Nanovesicle-mediated systemic delivery of microRNA-34a for CD44 overexpressing gastric cancer stem cell therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303738,http://www.sciencedirect.com/science/journal/01429612/105
PEGylated squalenoyl-gemcitabine nanoparticles for the treatment of glioblastoma,http://www.sciencedirect.com/science/article/pii/S014296121630374X,http://www.sciencedirect.com/science/journal/01429612/105
Topical delivery of low-cost protein drug candidates made in chloroplasts for biofilm disruption and uptake by oral epithelial cells,http://www.sciencedirect.com/science/article/pii/S0142961216303799,http://www.sciencedirect.com/science/journal/01429612/105
Nanoparticles responsive to the inflammatory microenvironment for targeted treatment of arterial restenosis,http://www.sciencedirect.com/science/article/pii/S0142961216303830,http://www.sciencedirect.com/science/journal/01429612/105
"An injectable, low-toxicity phospholipid-based phase separation gel that induces strong and persistent immune responses in mice",http://www.sciencedirect.com/science/article/pii/S0142961216303878,http://www.sciencedirect.com/science/journal/01429612/105
Efficient production and enhanced tumor delivery of engineered extracellular vesicles,http://www.sciencedirect.com/science/article/pii/S0142961216303349,http://www.sciencedirect.com/science/journal/01429612/105
A superoxide dismutase/catalase mimetic nanomedicine for targeted therapy of inflammatory bowel disease,http://www.sciencedirect.com/science/article/pii/S0142961216303969,http://www.sciencedirect.com/science/journal/01429612/105
Editorial board,http://www.sciencedirect.com/science/article/pii/S014296121630391X,http://www.sciencedirect.com/science/journal/01429612/104
The synergistic induction of bone formation by the osteogenic proteins of the TGF-β supergene family,http://www.sciencedirect.com/science/article/pii/S0142961216303490,http://www.sciencedirect.com/science/journal/01429612/104
Superhydrophobic materials for biomedical applications,http://www.sciencedirect.com/science/article/pii/S0142961216303106,http://www.sciencedirect.com/science/journal/01429612/104
Optimizing growth and post treatment of diamond for high capacitance neural interfaces,http://www.sciencedirect.com/science/article/pii/S0142961216303374,http://www.sciencedirect.com/science/journal/01429612/104
Biomaterials trigger endothelial cell activation when co-incubated with human whole blood,http://www.sciencedirect.com/science/article/pii/S0142961216303532,http://www.sciencedirect.com/science/journal/01429612/104
Machine learning based methodology to identify cell shape phenotypes associated with microenvironmental cues,http://www.sciencedirect.com/science/article/pii/S0142961216303003,http://www.sciencedirect.com/science/journal/01429612/104
Non-viral gene activated matrices for mesenchymal stem cells based tissue engineering of bone and cartilage,http://www.sciencedirect.com/science/article/pii/S0142961216303489,http://www.sciencedirect.com/science/journal/01429612/104
Challenges to acellular biological scaffold mediated skeletal muscle tissue regeneration,http://www.sciencedirect.com/science/article/pii/S0142961216303519,http://www.sciencedirect.com/science/journal/01429612/104
Self-healing supramolecular bioelastomers with shape memory property as a multifunctional platform for biomedical applications via modular assembly,http://www.sciencedirect.com/science/article/pii/S0142961216303428,http://www.sciencedirect.com/science/journal/01429612/104
Three-dimensional scaffolds of fetal decellularized hearts exhibit enhanced potential to support cardiac cells in comparison to the adult,http://www.sciencedirect.com/science/article/pii/S0142961216303222,http://www.sciencedirect.com/science/journal/01429612/104
Biologically and mechanically driven design of an RGD-mimetic macroporous foam for adipose tissue engineering applications,http://www.sciencedirect.com/science/article/pii/S0142961216303350,http://www.sciencedirect.com/science/journal/01429612/104
Surface delivery of tunable doses of BMP-2 from an adaptable polymeric scaffold induces volumetric bone regeneration,http://www.sciencedirect.com/science/article/pii/S0142961216302496,http://www.sciencedirect.com/science/journal/01429612/104
Bio-inspired in situ crosslinking and mineralization of electrospun collagen scaffolds for bone tissue engineering,http://www.sciencedirect.com/science/article/pii/S0142961216303386,http://www.sciencedirect.com/science/journal/01429612/104
In-situ second harmonic generation by cancer cell targeting ZnO nanocrystals to effect photodynamic action in subcellular space,http://www.sciencedirect.com/science/article/pii/S014296121630343X,http://www.sciencedirect.com/science/journal/01429612/104
Injectable and responsively degradable hydrogel for personalized photothermal therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303441,http://www.sciencedirect.com/science/journal/01429612/104
Tuning photothermal properties of gold nanodendrites for in vivo cancer therapy within a wide near infrared range by simply controlling their degree of branching,http://www.sciencedirect.com/science/article/pii/S0142961216302873,http://www.sciencedirect.com/science/journal/01429612/104
Elimination of epithelial-like and mesenchymal-like breast cancer stem cells to inhibit metastasis following nanoparticle-mediated photothermal therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303052,http://www.sciencedirect.com/science/journal/01429612/104
In vivo biodistribution studies and ex vivo lymph node imaging using heavy metal-free quantum dots,http://www.sciencedirect.com/science/article/pii/S0142961216303453,http://www.sciencedirect.com/science/journal/01429612/104
iRGD peptide conjugation potentiates intraperitoneal tumor delivery of paclitaxel with polymersomes,http://www.sciencedirect.com/science/article/pii/S0142961216303544,http://www.sciencedirect.com/science/journal/01429612/104
A ratiometric theranostic probe for tumor targeting therapy and self-therapeutic monitoring,http://www.sciencedirect.com/science/article/pii/S0142961216303556,http://www.sciencedirect.com/science/journal/01429612/104
Novel theranostic nanoporphyrins for photodynamic diagnosis and trimodal therapy for bladder cancer,http://www.sciencedirect.com/science/article/pii/S0142961216303635,http://www.sciencedirect.com/science/journal/01429612/104
Bacterial magnetic nanoparticles for photothermal therapy of cancer under the guidance of MRI,http://www.sciencedirect.com/science/article/pii/S0142961216303672,http://www.sciencedirect.com/science/journal/01429612/104
Sensitive imaging and effective capture of Cu 2+ : Towards highly efficient theranostics of Alzheimer's disease,http://www.sciencedirect.com/science/article/pii/S0142961216303167,http://www.sciencedirect.com/science/journal/01429612/104
Cu(II) doped polyaniline nanoshuttles for multimodal tumor diagnosis and therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303520,http://www.sciencedirect.com/science/journal/01429612/104
In vivo targeting of metastatic breast cancer via tumor vasculature-specific nano-graphene oxide,http://www.sciencedirect.com/science/article/pii/S0142961216303660,http://www.sciencedirect.com/science/journal/01429612/104
Photosensitizer enhanced disassembly of amphiphilic micelle for ROS-response targeted tumor therapy in vivo,http://www.sciencedirect.com/science/article/pii/S0142961216303337,http://www.sciencedirect.com/science/journal/01429612/104
Gold nanoparticle-DNA aptamer conjugate-assisted delivery of antimicrobial peptide effectively eliminates intracellular Salmonella enterica serovar Typhimurium,http://www.sciencedirect.com/science/article/pii/S0142961216303404,http://www.sciencedirect.com/science/journal/01429612/104
Hypoxia-directed and activated theranostic agent: Imaging and treatment of solid tumor,http://www.sciencedirect.com/science/article/pii/S0142961216303416,http://www.sciencedirect.com/science/journal/01429612/104
"A redox-sensitive, oligopeptide-guided, self-assembling, and efficiency-enhanced (ROSE) system for functional delivery of microRNA therapeutics for treatment of hepatocellular carcinoma",http://www.sciencedirect.com/science/article/pii/S0142961216303477,http://www.sciencedirect.com/science/journal/01429612/104
Use of boron cluster-containing redox nanoparticles with ROS scavenging ability in boron neutron capture therapy to achieve high therapeutic efficiency and low adverse effects,http://www.sciencedirect.com/science/article/pii/S0142961216303064,http://www.sciencedirect.com/science/journal/01429612/104
Gene regulation with carbon-based siRNA conjugates for cancer therapy,http://www.sciencedirect.com/science/article/pii/S0142961216303465,http://www.sciencedirect.com/science/journal/01429612/104
Dual stimulation of antigen presenting cells using carbon nanotube-based vaccine delivery system for cancer immunotherapy,http://www.sciencedirect.com/science/article/pii/S0142961216303362,http://www.sciencedirect.com/science/journal/01429612/104
Editorial board,http://www.sciencedirect.com/science/article/pii/S014296121630357X,http://www.sciencedirect.com/science/journal/01429612/103
Mechanisms by which acellular biologic scaffolds promote functional skeletal muscle restoration,http://www.sciencedirect.com/science/article/pii/S0142961216303076,http://www.sciencedirect.com/science/journal/01429612/103
Biomimetic cardiovascular stents for in vivo re-endothelialization,http://www.sciencedirect.com/science/article/pii/S0142961216303027,http://www.sciencedirect.com/science/journal/01429612/103
"Long-term biocompatibility, imaging appearance and tissue effects associated with delivery of a novel radiopaque embolization bead for image-guided therapy",http://www.sciencedirect.com/science/article/pii/S0142961216303301,http://www.sciencedirect.com/science/journal/01429612/103
HB-EGF embedded in PGA/PLLA scaffolds via subcritical CO2 augments the production of tissue engineered intestine,http://www.sciencedirect.com/science/article/pii/S014296121630299X,http://www.sciencedirect.com/science/journal/01429612/103
Dimensionality and spreading influence MSC YAP/TAZ signaling in hydrogel environments,http://www.sciencedirect.com/science/article/pii/S0142961216303210,http://www.sciencedirect.com/science/journal/01429612/103
Micro and nanotechnologies in heart valve tissue engineering,http://www.sciencedirect.com/science/article/pii/S0142961216303325,http://www.sciencedirect.com/science/journal/01429612/103
Effect of biophysical cues on reprogramming to cardiomyocytes,http://www.sciencedirect.com/science/article/pii/S0142961216302885,http://www.sciencedirect.com/science/journal/01429612/103
Approximating bone ECM: Crosslinking directs individual and coupled osteoblast/osteoclast behavior,http://www.sciencedirect.com/science/article/pii/S014296121630312X,http://www.sciencedirect.com/science/journal/01429612/103
Laminin-511 and laminin-521-based matrices for efficient hepatic specification of human pluripotent stem cells,http://www.sciencedirect.com/science/article/pii/S0142961216303143,http://www.sciencedirect.com/science/journal/01429612/103
Integration of antimicrobial peptides with gold nanoparticles as unique non-viral vectors for gene delivery to mesenchymal stem cells with antibacterial activity,http://www.sciencedirect.com/science/article/pii/S0142961216303179,http://www.sciencedirect.com/science/journal/01429612/103
Cyclopamine disrupts tumor extracellular matrix and improves the distribution and efficacy of nanotherapeutics in pancreatic cancer,http://www.sciencedirect.com/science/article/pii/S0142961216303088,http://www.sciencedirect.com/science/journal/01429612/103
An implantable and controlled drug-release silk fibroin nanofibrous matrix to advance the treatment of solid tumour cancers,http://www.sciencedirect.com/science/article/pii/S014296121630309X,http://www.sciencedirect.com/science/journal/01429612/103
Nanoparticle-facilitated autophagy inhibition promotes the efficacy of chemotherapeutics against breast cancer stem cells,http://www.sciencedirect.com/science/article/pii/S0142961216302988,http://www.sciencedirect.com/science/journal/01429612/103
In situ diselenide-crosslinked polymeric micelles for ROS-mediated anticancer drug delivery,http://www.sciencedirect.com/science/article/pii/S0142961216303040,http://www.sciencedirect.com/science/journal/01429612/103
The fluorescent bioprobe with aggregation-induced emission features for monitoring to carbon dioxide generation rate in single living cell and early identification of cancer cells,http://www.sciencedirect.com/science/article/pii/S0142961216303155,http://www.sciencedirect.com/science/journal/01429612/103
Fullerene/photosensitizer nanovesicles as highly efficient and clearable phototheranostics with enhanced tumor accumulation for cancer therapy,http://www.sciencedirect.com/science/article/pii/S0142961216302770,http://www.sciencedirect.com/science/journal/01429612/103
"Cathepsin S-cleavable, multi-block HPMA copolymers for improved SPECT/CT imaging of pancreatic cancer",http://www.sciencedirect.com/science/article/pii/S0142961216302095,http://www.sciencedirect.com/science/journal/01429612/103
808 nm-excited upconversion nanoprobes with low heating effect for targeted magnetic resonance imaging and high-efficacy photodynamic therapy in HER2-overexpressed breast cancer,http://www.sciencedirect.com/science/article/pii/S0142961216302976,http://www.sciencedirect.com/science/journal/01429612/103
A multifunctional DNA origami as carrier of metal complexes to achieve enhanced tumoral delivery and nullified systemic toxicity,http://www.sciencedirect.com/science/article/pii/S0142961216303131,http://www.sciencedirect.com/science/journal/01429612/103
Functional long circulating single walled carbon nanotubes for fluorescent/photoacoustic imaging-guided enhanced phototherapy,http://www.sciencedirect.com/science/article/pii/S0142961216303180,http://www.sciencedirect.com/science/journal/01429612/103
Real-time and long-time in vivo imaging in the shortwave infrared window of perforator vessels for more precise evaluation of flap perfusion,http://www.sciencedirect.com/science/article/pii/S0142961216303039,http://www.sciencedirect.com/science/journal/01429612/103
Hybrid anisotropic nanostructures for dual-modal cancer imaging and image-guided chemo-thermo therapies,http://www.sciencedirect.com/science/article/pii/S0142961216303295,http://www.sciencedirect.com/science/journal/01429612/103
Installing an additional emission quenching pathway in the design of iridium(III)-based phosphorogenic biomaterials for bioorthogonal labelling and imaging,http://www.sciencedirect.com/science/article/pii/S0142961216303313,http://www.sciencedirect.com/science/journal/01429612/103
In vitro screening of nanomedicines through the blood brain barrier: A critical review,http://www.sciencedirect.com/science/article/pii/S0142961216303118,http://www.sciencedirect.com/science/journal/01429612/103
ZOT-derived peptide and chitosan functionalized nanocarrier for oral delivery of protein drug,http://www.sciencedirect.com/science/article/pii/S0142961216303192,http://www.sciencedirect.com/science/journal/01429612/103
Balancing stealth and echogenic properties in an ultrasound contrast agent with drug delivery potential,http://www.sciencedirect.com/science/article/pii/S0142961216302964,http://www.sciencedirect.com/science/journal/01429612/103
Recovery of oxidative stress-induced damage in Cisd2-deficient cardiomyocytes by sustained release of ferulic acid from injectable hydrogel,http://www.sciencedirect.com/science/article/pii/S0142961216303209,http://www.sciencedirect.com/science/journal/01429612/103
Editorial board,http://www.sciencedirect.com/science/article/pii/S0142961216303246,http://www.sciencedirect.com/science/journal/01429612/102
Bioabsorbable radiopaque water-responsive shape memory embolization plug for temporary vascular occlusion,http://www.sciencedirect.com/science/article/pii/S014296121630268X,http://www.sciencedirect.com/science/journal/01429612/102
"Contractility as a global regulator of cellular morphology, velocity, and directionality in low-adhesive fibrillary micro-environments",http://www.sciencedirect.com/science/article/pii/S0142961216302757,http://www.sciencedirect.com/science/journal/01429612/102
Overcoming foreign-body reaction through nanotopography: Biocompatibility and immunoisolation properties of a nanofibrous membrane,http://www.sciencedirect.com/science/article/pii/S0142961216302824,http://www.sciencedirect.com/science/journal/01429612/102
Substrate-mediated reprogramming of human fibroblasts into neural crest stem-like cells and their applications in neural repair,http://www.sciencedirect.com/science/article/pii/S0142961216302745,http://www.sciencedirect.com/science/journal/01429612/102
"A comprehensive review on droplet-based bioprinting: Past, present and future",http://www.sciencedirect.com/science/article/pii/S0142961216302666,http://www.sciencedirect.com/science/journal/01429612/102
Therapeutic assessment of mesenchymal stem cells delivered within a PEGylated fibrin gel following an ischemic injury,http://www.sciencedirect.com/science/article/pii/S0142961216302654,http://www.sciencedirect.com/science/journal/01429612/102
Engineered human vascularized constructs accelerate diabetic wound healing,http://www.sciencedirect.com/science/article/pii/S0142961216302630,http://www.sciencedirect.com/science/journal/01429612/102
Implantable tissue-engineered blood vessels from human induced pluripotent stem cells,http://www.sciencedirect.com/science/article/pii/S0142961216302642,http://www.sciencedirect.com/science/journal/01429612/102
Highly wear-resistant and biocompatible carbon nanocomposite coatings for dental implants,http://www.sciencedirect.com/science/article/pii/S0142961216302836,http://www.sciencedirect.com/science/journal/01429612/102
Shh pathway in wounds in non-diabetic Shh-Cre-eGFP/Ptch1-LacZ mice treated with MAA beads,http://www.sciencedirect.com/science/article/pii/S0142961216302812,http://www.sciencedirect.com/science/journal/01429612/102
Painting factor H onto mesenchymal stem cells protects the cells from complement- and neutrophil-mediated damage,http://www.sciencedirect.com/science/article/pii/S0142961216302460,http://www.sciencedirect.com/science/journal/01429612/102
Comparative biology of decellularized lung matrix: Implications of species mismatch in regenerative medicine,http://www.sciencedirect.com/science/article/pii/S0142961216302794,http://www.sciencedirect.com/science/journal/01429612/102
Aligned nanofibrillar collagen scaffolds – Guiding lymphangiogenesis for treatment of acquired lymphedema,http://www.sciencedirect.com/science/article/pii/S0142961216302253,http://www.sciencedirect.com/science/journal/01429612/102
Targeting heat shock protein 70 using gold nanorods enhances cancer cell apoptosis in low dose plasmonic photothermal therapy,http://www.sciencedirect.com/science/article/pii/S014296121630271X,http://www.sciencedirect.com/science/journal/01429612/102
"Nanoparticle tumor localization, disruption of autophagosomal trafficking, and prolonged drug delivery improve survival in peritoneal mesothelioma",http://www.sciencedirect.com/science/article/pii/S014296121630285X,http://www.sciencedirect.com/science/journal/01429612/102
Inducing enhanced immunogenic cell death with nanocarrier-based drug delivery systems for pancreatic cancer therapy,http://www.sciencedirect.com/science/article/pii/S0142961216302861,http://www.sciencedirect.com/science/journal/01429612/102
N-terminal specific conjugation of extracellular matrix proteins to 2-pyridinecarboxaldehyde functionalized polyacrylamide hydrogels,http://www.sciencedirect.com/science/article/pii/S0142961216302769,http://www.sciencedirect.com/science/journal/01429612/102
"Tunable, biodegradable gold nanoparticles as contrast agents for computed tomography and photoacoustic imaging",http://www.sciencedirect.com/science/article/pii/S0142961216302691,http://www.sciencedirect.com/science/journal/01429612/102
Non-invasively differentiating extent of liver fibrosis by visualizing hepatic integrin αvβ3 expression with an MRI modality in mice,http://www.sciencedirect.com/science/article/pii/S0142961216302800,http://www.sciencedirect.com/science/journal/01429612/102
A high affinity kidney targeting by chitobionic acid-conjugated polysorbitol gene transporter alleviates unilateral ureteral obstruction in rats,http://www.sciencedirect.com/science/article/pii/S0142961216302678,http://www.sciencedirect.com/science/journal/01429612/102
"In vivo efficacy, toxicity and biodistribution of ultra-long circulating desferrioxamine based polymeric iron chelator",http://www.sciencedirect.com/science/article/pii/S0142961216302733,http://www.sciencedirect.com/science/journal/01429612/102
A drug delivery hydrogel system based on activin B for Parkinson's disease,http://www.sciencedirect.com/science/article/pii/S0142961216302708,http://www.sciencedirect.com/science/journal/01429612/102
RNAi delivery by exosome-mimetic nanovesicles – Implications for targeting c-Myc in cancer,http://www.sciencedirect.com/science/article/pii/S0142961216302782,http://www.sciencedirect.com/science/journal/01429612/102
A novel cationic lipid with intrinsic antitumor activity to facilitate gene therapy of TRAIL DNA,http://www.sciencedirect.com/science/article/pii/S0142961216302848,http://www.sciencedirect.com/science/journal/01429612/102
Genome-wide identification and functional analysis of long noncoding RNAs involved in the response to graphene oxide,http://www.sciencedirect.com/science/article/pii/S0142961216303015,http://www.sciencedirect.com/science/journal/01429612/102
Editorial board,http://www.sciencedirect.com/science/article/pii/S0142961216302915,http://www.sciencedirect.com/science/journal/01429612/101
Peptide inhibition of p22phox and Rubicon interaction as a therapeutic strategy for septic shock,http://www.sciencedirect.com/science/article/pii/S0142961216302319,http://www.sciencedirect.com/science/journal/01429612/101
